10,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,11
9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,49,50,51,52,53,7,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,9,-1,-1,-1,-1,0,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,7
9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,9,-1,3,4,4,7,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,7
9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,12,12,7,9,-1,-1,-1,-1,7,9,12,-1,-1,-1,-1,-1,-1,-1,-1,7
9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,9,-1,-1,-1,-1,7,9,-1,-1,0,2,-1,3,4,4,5,7
9,3,5,-1,-1,3,4,4,4,4,4,4,4,4,4,4,5,7,9,-1,-1,-1,0,2,-1,-1,-1,-1,12,-1,-1,-1,7,9,4,4,5,-1,7,9,-1,-1,7,9,-1,-1,-1,-1,-1,7
9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,9,-1,-1,-1,7,9,-1,-1,-1,-1,-1,-1,-1,-1,7,9,-1,-1,-1,-1,7,9,-1,12,7,9,-1,-1,-1,-1,-1,7
9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,9,-1,-1,-1,7,9,-1,-1,12,-1,-1,-1,-1,-1,14,16,-1,-1,-1,-1,7,9,-1,-1,7,9,3,4,4,5,-1,7
9,-1,-1,3,4,4,4,4,5,-1,-1,-1,3,4,4,4,5,7,9,-1,-1,-1,7,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,12,7,9,-1,-1,7,9,-1,-1,-1,-1,-1,7
9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,9,-1,-1,-1,7,9,12,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,9,12,-1,7,9,-1,-1,-1,-1,-1,7
9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,9,-1,-1,-1,7,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,5,7,9,-1,-1,7,9,-1,3,4,4,5,7
9,3,4,4,5,-1,-1,-1,3,4,4,5,-1,-1,-1,-1,-1,7,9,-1,-1,-1,7,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,9,-1,-1,7,9,-1,-1,-1,-1,-1,7
9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,4,5,7,9,-1,-1,-1,7,17,1,2,-1,-1,-1,-1,-1,-1,0,2,-1,-1,-1,-1,7,9,-1,12,7,9,-1,-1,-1,-1,-1,7
9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,9,-1,-1,-1,7,8,8,9,-1,-1,0,2,-1,-1,7,9,12,-1,-1,-1,7,9,-1,-1,7,9,3,4,4,5,-1,7
9,-1,-1,3,4,4,4,4,4,5,-1,-1,-1,-1,-1,-1,-1,7,9,-1,-1,-1,7,8,8,9,-1,-1,7,9,-1,-1,7,9,-1,-1,-1,-1,7,9,-1,-1,7,9,-1,-1,-1,-1,-1,7
9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,4,4,4,4,5,14,16,-1,-1,-1,7,8,8,9,-1,-1,7,9,-1,-1,7,9,-1,-1,-1,12,14,16,12,-1,7,9,-1,-1,-1,-1,-1,7
9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,8,8,9,-1,-1,7,9,-1,-1,7,9,-1,-1,-1,-1,-1,-1,-1,-1,7,9,-1,3,4,4,5,7
9,3,4,4,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,8,8,9,-1,-1,7,9,-1,-1,7,9,-1,12,-1,-1,-1,-1,-1,-1,7,9,-1,-1,-1,-1,-1,7
9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,8,8,9,-1,-1,7,9,-1,-1,7,9,-1,-1,-1,-1,-1,-1,-1,-1,14,16,-1,-1,-1,-1,-1,7
17,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,18
