10,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,11
9,-1,-1,-1,-1,-1,-1,-1,7,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7
9,-1,-1,-1,-1,-1,-1,-1,7,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,42,43,44,45,46,-1,-1,-1,-1,-1,-1,-1,-1,7,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7
9,-1,-1,-1,-1,-1,-1,-1,7,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7
9,-1,-1,-1,-1,-1,-1,12,7,9,12,-1,-1,-1,-1,-1,-1,-1,0,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,12,7,9,12,-1,-1,-1,-1,-1,-1,-1,0,2,-1,7
9,-1,-1,-1,-1,-1,-1,-1,14,16,-1,-1,-1,-1,-1,-1,12,-1,7,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,14,16,-1,-1,-1,-1,-1,-1,12,-1,7,9,-1,7
9,-1,-1,0,2,-1,-1,-1,-1,-1,-1,-1,-1,0,2,-1,-1,-1,7,9,-1,-1,0,1,1,1,1,1,2,-1,-1,0,2,-1,-1,-1,-1,-1,-1,-1,-1,0,2,-1,-1,-1,7,9,-1,7
9,-1,-1,7,9,-1,-1,-1,-1,-1,-1,-1,-1,7,9,-1,-1,-1,7,9,-1,-1,14,15,15,15,15,15,16,-1,-1,7,9,-1,-1,-1,-1,-1,-1,-1,-1,7,9,-1,-1,-1,7,9,-1,7
9,-1,12,7,9,-1,-1,-1,-1,-1,-1,-1,12,7,9,-1,-1,-1,14,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,12,7,9,-1,-1,-1,-1,-1,-1,-1,12,7,9,-1,-1,-1,14,16,-1,7
9,-1,-1,14,16,-1,-1,-1,-1,-1,-1,-1,-1,7,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,14,16,-1,-1,-1,-1,-1,-1,-1,-1,7,9,-1,-1,-1,-1,-1,-1,7
9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,14,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,14,16,-1,-1,-1,-1,-1,-1,7
9,-1,-1,-1,-1,-1,-1,-1,0,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7
9,-1,-1,-1,-1,-1,-1,-1,7,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7
9,12,-1,-1,-1,-1,12,-1,7,9,12,-1,-1,-1,-1,-1,12,-1,0,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,12,-1,-1,-1,-1,12,-1,7,9,12,-1,-1,-1,-1,-1,12,-1,0,2,-1,7
9,-1,-1,0,2,-1,-1,-1,7,9,-1,-1,-1,-1,-1,-1,-1,-1,7,9,-1,-1,0,1,1,1,1,2,-1,-1,-1,0,2,-1,-1,-1,7,9,-1,-1,-1,-1,-1,-1,-1,-1,7,9,-1,7
9,-1,-1,7,9,-1,-1,-1,7,9,-1,-1,-1,0,2,-1,-1,-1,7,9,-1,-1,14,15,15,15,15,16,-1,-1,-1,7,9,-1,-1,-1,7,9,-1,-1,-1,0,2,-1,-1,-1,7,9,-1,7
9,-1,-1,7,9,-1,-1,-1,7,9,-1,-1,-1,7,9,-1,-1,-1,7,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,9,-1,-1,-1,7,9,-1,-1,-1,7,9,-1,-1,-1,7,9,-1,7
9,-1,-1,7,9,-1,-1,-1,7,9,-1,-1,-1,7,9,-1,-1,-1,7,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,9,-1,-1,-1,7,9,-1,-1,-1,7,9,-1,-1,-1,7,9,-1,7
9,-1,-1,7,9,-1,-1,-1,7,9,-1,-1,-1,7,9,-1,-1,-1,7,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,9,-1,-1,-1,7,9,-1,-1,-1,7,9,-1,-1,-1,7,9,-1,7
17,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,18
